report_id;date;importer;exporter;product;uom;volume;currency;value;unit_price
9619;2024.11.30;United Kingdom;Vietnam;Buckles;MT;472.535;USD;2491454;5272.53
11767;2025.06.30;Vietnam;South Korea;Polyester;MT;472.292;USD;8282654;17537.15
5955;2025.04.30;United States;Thailand;Buckles;MT;471.892;USD;9259553;19622.19
9739;2024.12.31;China;China;Buckles;MT;471.823;USD;14464397;30656.41
6340;2025.05.31;Italy;Thailand;Polyester;MT;471.412;USD;672482;1426.53
6245;2025.05.31;Germany;Thailand;Polyester;MT;471.359;USD;879041;1864.91
10238;2024.12.31;United States;China;Buckles;MT;471.32;USD;4155631;8817.01
3109;2024.10.31;Italy;China;Cotton;MT;470.123;USD;3177631;6759.15
2148;2024.07.31;Japan;India;Cotton;MT;469.905;USD;2472832;5262.41
6995;2025.06.30;United Kingdom;India;Buckles;MT;469.693;USD;3245243;6909.29
4651;2025.02.28;Germany;Indonesia;Polyester;MT;469.604;USD;626545;1334.2
9406;2024.11.30;Germany;China;Buckles;MT;469.456;USD;3641667;7757.21
5084;2025.03.31;France;Japan;Polyester;MT;469.355;USD;3030229;6456.16
5535;2025.04.30;China;Indonesia;Polyester;MT;469.338;USD;951586;2027.51
1165;2025.04.30;Italy;Pakistan;Denim;MT;468.883;USD;2208302;4709.71
5525;2025.04.30;China;China;Buckles;MT;468.661;USD;18648046;39790.05
489;2025.02.28;Italy;Pakistan;Cotton;MT;468.417;USD;1648311;3518.9
8109;2024.08.31;United States;Japan;Polyester;MT;468.342;USD;3441796;7348.89
1010;2025.04.30;China;Pakistan;Cotton;MT;468.092;USD;1624928;3471.39
12288;2024.11.30;Vietnam;South Korea;Polyester;MT;467.701;USD;8208589;17550.93
10409;2025.02.28;Bangladesh;India;Denim;MT;467.602;USD;3896904;8333.8
2309;2024.08.31;China;China;Cotton;MT;467.517;USD;2252894;4818.85
11657;2025.05.31;Bangladesh;South Korea;Polyester;MT;466.61;USD;696009;1491.63
12228;2024.10.31;Bangladesh;Thailand;Nylon;MT;465.607;USD;5446649;11697.95
180;2025.01.31;Japan;China;Cotton;MT;465.512;USD;3316399;7124.2
11121;2024.12.31;Bangladesh;China;Cotton;MT;465.365;USD;901878;1938
11003;2024.10.31;Bangladesh;Pakistan;Cotton;MT;465.347;USD;3165074;6801.54
876;2025.03.31;India;Vietnam;Cotton;MT;465.216;USD;1111009;2388.16
11586;2025.04.30;Bangladesh;India;Nylon;MT;464.92;USD;5319035;11440.75
9672;2024.11.30;United States;Thailand;Nylon;MT;464.904;USD;1329440;2859.6
3229;2024.10.31;United States;Pakistan;Cotton;MT;464.737;USD;1935952;4165.69
11836;2024.07.31;Bangladesh;China;Buttons;MT;464.1;USD;6315823;13608.75
8043;2024.08.31;United Kingdom;India;Buckles;MT;464.061;USD;2376813;5121.77
5634;2025.04.30;France;China;Polyester;MT;463.585;USD;652663;1407.86
1988;2024.07.31;China;China;Cotton;MT;463.188;USD;2171482;4688.12
2332;2024.08.31;China;Pakistan;Denim;MT;462.993;USD;1642881;3548.39
9578;2024.11.30;India;South Korea;Polyester;MT;462.695;USD;859333;1857.23
12265;2024.11.30;Vietnam;Japan;Polyester;MT;462.435;USD;3821691;8264.28
3745;2024.12.31;Germany;India;Cotton;MT;462.021;USD;2208092;4779.2
11523;2025.04.30;Bangladesh;China;Buckles;MT;460.953;USD;6302398;13672.54
11743;2025.06.30;Vietnam;Indonesia;Polyester;MT;460.209;USD;1320249;2868.8
7356;2024.07.31;Italy;Vietnam;Polyester;MT;459.637;USD;910562;1981.05
7984;2024.08.31;India;China;Nylon;MT;459.536;USD;1553077;3379.66
11420;2025.03.31;Vietnam;China;Buttons;MT;458.758;USD;8215890;17908.98
12436;2024.12.31;Bangladesh;Thailand;Nylon;MT;458.654;USD;5859641;12775.73
11761;2025.06.30;Bangladesh;South Korea;Polyester;MT;457.88;USD;591301;1291.39
6152;2025.05.31;France;Vietnam;Polyester;MT;456.745;USD;976825;2138.67
515;2025.02.28;Italy;Pakistan;Denim;MT;456.612;USD;2188545;4793.01
10694;2025.06.30;Vietnam;Pakistan;Cotton;MT;456.61;USD;1320251;2891.42
6818;2025.06.30;Japan;Indonesia;Buckles;MT;456.269;USD;2976453;6523.46
2748;2024.09.30;Germany;Pakistan;Cotton;MT;456.026;USD;3086600;6768.47
7411;2024.07.31;Italy;China;Buckles;MT;455.854;USD;11701205;25668.76
7124;2024.07.31;China;Vietnam;Buckles;MT;455.282;USD;3980941;8743.9
9155;2024.10.31;United Kingdom;Thailand;Polyester;MT;455.023;USD;724520;1592.27
9237;2024.11.30;China;China;Nylon;MT;454.95;USD;2107591;4632.58
3905;2024.12.31;United States;Pakistan;Cotton;MT;454.831;USD;1641983;3610.09
3795;2024.12.31;Japan;Indonesia;Cotton;MT;453.94;USD;1470788;3240.05
9554;2024.11.30;India;Indonesia;Polyester;MT;453.631;USD;710829;1566.98
9489;2024.11.30;Italy;India;Polyester;MT;453.231;USD;533601;1177.33
11635;2025.05.31;Vietnam;Japan;Buckles;MT;453.225;USD;12164929;26840.82
9574;2024.11.30;India;Bangladesh;Polyester;MT;452.648;USD;436499;964.32
12212;2024.10.31;Bangladesh;India;Nylon;MT;451.573;USD;7085192;15690.03
11531;2025.04.30;Vietnam;Japan;Buckles;MT;451.503;USD;12193482;27006.42
10021;2024.12.31;Japan;Vietnam;Polyester;MT;451.238;USD;407264;902.55
5455;2025.03.31;United States;South Korea;Nylon;MT;450.49;USD;3663342;8131.91
5708;2025.04.30;Germany;Japan;Polyester;MT;450.44;USD;2239912;4972.72
2666;2024.09.30;China;Vietnam;Denim;MT;448.267;USD;2347607;5237.07
8923;2024.10.31;Italy;South Korea;Polyester;MT;448.259;USD;2550743;5690.33
495;2025.02.28;Japan;India;Cotton;MT;447.82;USD;2474569;5525.81
2664;2024.09.30;China;Pakistan;Denim;MT;447.43;USD;1691442;3780.35
9965;2024.12.31;Japan;Indonesia;Buckles;MT;447.132;USD;2919846;6530.17
2007;2024.07.31;China;China;Denim;MT;445.593;USD;2088546;4687.12
3643;2024.12.31;China;China;Cotton;MT;445.413;USD;2267631;5091.08
2472;2024.08.31;Japan;India;Cotton;MT;445.085;USD;2929659;6582.25
4237;2025.01.31;Italy;India;Polyester;MT;444.449;USD;515050;1158.85
12432;2024.12.31;Vietnam;Thailand;Buckles;MT;444.067;USD;5688282;12809.51
814;2025.03.31;Italy;Pakistan;Cotton;MT;443.835;USD;1675401;3774.83
1320;2025.05.31;China;China;Cotton;MT;443.819;USD;1998611;4503.21
6009;2025.04.30;United States;Japan;Polyester;MT;443.655;USD;3068012;6915.31
9913;2024.12.31;Germany;Indonesia;Polyester;MT;443.349;USD;597836;1348.45
1986;2024.07.31;China;India;Cotton;MT;443.104;USD;999907;2256.6
673;2025.03.31;China;Pakistan;Cotton;MT;443.016;USD;1631443;3682.58
3078;2024.10.31;Germany;Pakistan;Denim;MT;442.101;USD;2066784;4674.91
9158;2024.10.31;United States;Japan;Polyester;MT;441.95;USD;3264632;7386.88
1587;2025.05.31;United States;India;Cotton;MT;441.456;USD;1687175;3821.84
3570;2024.11.30;United States;Pakistan;Cotton;MT;441.253;USD;1757652;3983.32
7935;2024.08.31;Italy;China;Buckles;MT;441.127;USD;8278446;18766.58
8862;2024.10.31;Germany;Indonesia;Polyester;MT;439.746;USD;558965;1271.11
3904;2024.12.31;United States;South Korea;Cotton;MT;439.727;USD;1596992;3631.78
4361;2025.01.31;United Kingdom;India;Buckles;MT;439.706;USD;2266876;5155.44
9771;2024.12.31;China;Indonesia;Polyester;MT;439.118;USD;353128;804.18
4227;2025.01.31;Japan;Indonesia;Nylon;MT;439.011;USD;2688208;6123.33
2476;2024.08.31;Italy;China;Cotton;MT;438.497;USD;3650446;8324.9
9364;2024.11.30;Germany;India;Buckles;MT;438.176;USD;5906571;13479.9
5112;2025.03.31;France;China;Polyester;MT;438.111;USD;790331;1803.95
1820;2025.06.30;Japan;China;Cotton;MT;437.749;USD;2887435;6596.1
7149;2024.07.31;China;Indonesia;Polyester;MT;437.61;USD;405120;925.76
6827;2025.06.30;Italy;South Korea;Polyester;MT;436.937;USD;2558020;5854.44
11211;2025.01.31;Vietnam;China;Buttons;MT;436.86;USD;7280358;16665.2
2579;2024.08.31;United States;South Korea;Cotton;MT;436.719;USD;1552521;3554.97
5769;2025.04.30;Italy;Indonesia;Polyester;MT;436.31;USD;918163;2104.38
11085;2024.11.30;Bangladesh;Pakistan;Cotton;MT;435.911;USD;2590708;5943.2
3128;2024.10.31;Japan;China;Cotton;MT;435.768;USD;3218903;7386.73
12251;2024.11.30;Bangladesh;China;Buckles;MT;435.684;USD;4882426;11206.35
1869;2025.06.30;India;Vietnam;Cotton;MT;435.254;USD;1435563;3298.22
6677;2025.06.30;France;Japan;Polyester;MT;434.665;USD;3063018;7046.85
8909;2024.10.31;Italy;Vietnam;Buckles;MT;434.547;USD;1933425;4449.29
6412;2025.05.31;India;China;Nylon;MT;433.708;USD;1434520;3307.57
9044;2024.10.31;India;Indonesia;Nylon;MT;432.715;USD;3938175;9101.08
12014;2024.08.31;Vietnam;Thailand;Buckles;MT;432.341;USD;5656477;13083.37
6482;2025.05.31;United States;Thailand;Buckles;MT;432.33;USD;8406649;19444.98
11183;2024.12.31;Bangladesh;India;Denim;MT;432.046;USD;5300355;12268.03
7651;2024.08.31;China;India;Polyester;MT;431.688;USD;623884;1445.22
3467;2024.11.30;Japan;China;Cotton;MT;431.344;USD;3177678;7366.92
9926;2024.12.31;Germany;China;Buckles;MT;430.939;USD;3397635;7884.26
10730;2024.07.31;Vietnam;China;Cotton;MT;430.157;USD;894014;2078.34
1423;2025.05.31;Germany;Pakistan;Cotton;MT;429.525;USD;1687729;3929.29
1832;2025.06.30;Italy;Pakistan;Denim;MT;429.192;USD;1983027;4620.37
1475;2025.05.31;Japan;India;Cotton;MT;427.616;USD;2867469;6705.71
10854;2024.08.31;Vietnam;Pakistan;Denim;MT;427.439;USD;2754308;6443.75
2140;2024.07.31;Italy;China;Cotton;MT;427.26;USD;3876924;9073.92
11419;2025.03.31;Bangladesh;China;Buttons;MT;426.805;USD;7355776;17234.51
930;2025.03.31;United States;India;Cotton;MT;426.082;USD;1370727;3217.05
1354;2025.05.31;China;Vietnam;Linen;MT;425.122;USD;1516357;3566.87
9183;2024.10.31;United States;China;Buckles;MT;425.066;USD;4364329;10267.41
8168;2024.09.30;China;China;Polyester;MT;424.888;USD;948590;2232.56
7462;2024.07.31;India;China;Nylon;MT;424.862;USD;1549125;3646.18
8423;2024.09.30;Japan;South Korea;Nylon;MT;424.7;USD;3889542;9158.33
8631;2024.09.30;United States;Japan;Polyester;MT;424.622;USD;3324563;7829.46
7880;2024.08.31;Italy;South Korea;Polyester;MT;424.536;USD;3451830;8130.83
11495;2025.03.31;Vietnam;Thailand;Buckles;MT;424.117;USD;4808964;11338.77
12369;2024.12.31;Vietnam;Japan;Polyester;MT;423.185;USD;3740650;8839.28
11870;2024.07.31;Vietnam;South Korea;Polyester;MT;423.087;USD;6062412;14329
3989;2025.01.31;China;China;Nylon;MT;422.49;USD;1979535;4685.4
3750;2024.12.31;Germany;Pakistan;Cotton;MT;422.478;USD;2755290;6521.74
5178;2025.03.31;Germany;Indonesia;Polyester;MT;422.426;USD;510543;1208.6
7352;2024.07.31;Italy;Indonesia;Polyester;MT;422.266;USD;807847;1913.12
9480;2024.11.30;Japan;Indonesia;Nylon;MT;421.686;USD;2605292;6178.27
6345;2025.05.31;Japan;Vietnam;Polyester;MT;421.639;USD;421042;998.58
1803;2025.06.30;Italy;Pakistan;Cotton;MT;421.405;USD;1708970;4055.41
7118;2024.07.31;China;China;Buckles;MT;421.153;USD;14732164;34980.55
4913;2025.02.28;United States;Vietnam;Nylon;MT;420.428;USD;1362476;3240.69
8396;2024.09.30;Italy;Thailand;Polyester;MT;420.383;USD;920956;2190.76
6291;2025.05.31;Japan;Indonesia;Buckles;MT;420.371;USD;2969927;7065.01
11219;2025.01.31;Bangladesh;Indonesia;Polyester;MT;420.317;USD;628885;1496.21
2002;2024.07.31;China;Pakistan;Cotton;MT;418.737;USD;1832694;4376.72
9507;2024.11.30;Italy;China;Buckles;MT;418.731;USD;9370196;22377.6
1585;2025.05.31;United States;South Korea;Cotton;MT;418.218;USD;1545134;3694.57
7796;2024.08.31;Germany;India;Polyester;MT;417.473;USD;815703;1953.91
6425;2025.05.31;India;Indonesia;Polyester;MT;416.88;USD;468715;1124.34
11304;2025.02.28;Vietnam;China;Nylon;MT;416.622;USD;1128419;2708.5
4136;2025.01.31;Germany;Indonesia;Polyester;MT;416.19;USD;450166;1081.64
8265;2024.09.30;France;India;Polyester;MT;415.937;USD;501957;1206.81
5803;2025.04.30;Japan;South Korea;Nylon;MT;415.269;USD;3539181;8522.62
8615;2024.09.30;United States;Japan;Nylon;MT;415.193;USD;2127090;5123.14
11448;2025.03.31;Bangladesh;South Korea;Polyester;MT;414.846;USD;734545;1770.65
9569;2024.11.30;India;Indonesia;Nylon;MT;414.069;USD;3755100;9068.78
5531;2025.04.30;China;Vietnam;Buckles;MT;413.634;USD;3335266;8063.33
10193;2024.12.31;United States;Japan;Nylon;MT;413.477;USD;1869492;4521.39
12326;2024.11.30;Vietnam;Thailand;Buckles;MT;413.467;USD;5265006;12733.8
4479;2025.02.28;China;China;Buckles;MT;412.832;USD;10360673;25096.58
3997;2025.01.31;China;Indonesia;Polyester;MT;412.78;USD;363899;881.58
3817;2024.12.31;Italy;Pakistan;Denim;MT;411.808;USD;1965833;4773.66
10587;2025.05.31;Vietnam;China;Linen;MT;411.17;USD;7161157;17416.54
7045;2025.06.30;United States;Japan;Nylon;MT;411.162;USD;2215128;5387.48
9709;2024.11.30;United States;China;Buckles;MT;410.809;USD;4193166;10207.09
5105;2025.03.31;France;China;Polyester;MT;410.642;USD;492021;1198.18
4666;2025.02.28;Germany;China;Buckles;MT;409.21;USD;2906713;7103.23
1254;2025.04.30;United States;Pakistan;Cotton;MT;409.089;USD;1653787;4042.61
6828;2025.06.30;Italy;India;Polyester;MT;408.776;USD;924464;2261.54
1276;2025.04.30;United Kingdom;Pakistan;Denim;MT;408.762;USD;1799607;4402.58
11313;2025.02.28;Bangladesh;China;Buttons;MT;408.65;USD;5661705;13854.66
9642;2024.11.30;United States;Pakistan;Polyester;MT;408.424;USD;854101;2091.21
8683;2024.10.31;China;China;Buckles;MT;408.17;USD;14113364;34577.17
9841;2024.12.31;France;China;Polyester;MT;407.425;USD;546901;1342.33
273;2025.01.31;United States;Pakistan;Cotton;MT;407.269;USD;1515769;3721.79
11324;2025.02.28;Vietnam;Indonesia;Polyester;MT;406.932;USD;1659277;4077.53
9402;2024.11.30;Germany;Pakistan;Polyester;MT;406.256;USD;1426515;3511.37
12314;2024.11.30;Bangladesh;India;Nylon;MT;405.824;USD;6468356;15938.82
1678;2025.06.30;China;Vietnam;Denim;MT;405.636;USD;2177239;5367.47
2901;2024.09.30;United States;South Korea;Cotton;MT;405.621;USD;1393560;3435.62
2247;2024.07.31;United States;India;Cotton;MT;405.243;USD;1405710;3468.81
7817;2024.08.31;Germany;Indonesia;Polyester;MT;404.601;USD;474407;1172.53
8655;2024.09.30;United States;China;Buckles;MT;404.431;USD;3981733;9845.27
3797;2024.12.31;Japan;India;Cotton;MT;404.327;USD;2447154;6052.41
2142;2024.07.31;Italy;Pakistan;Cotton;MT;403.665;USD;1701741;4215.73
5470;2025.03.31;United States;Japan;Polyester;MT;403.645;USD;2298244;5693.73
8790;2024.10.31;France;South Korea;Polyester;MT;403.361;USD;799964;1983.24
11703;2025.05.31;Vietnam;Thailand;Buckles;MT;403.123;USD;5305447;13160.86
6604;2025.06.30;China;Indonesia;Polyester;MT;402.892;USD;629441;1562.31
11431;2025.03.31;Vietnam;Japan;Polyester;MT;402.254;USD;3393241;8435.57
5008;2025.03.31;China;Indonesia;Polyester;MT;402.006;USD;817689;2034.02
946;2025.03.31;United States;India;Cotton;MT;401.774;USD;2958192;7362.83
12357;2024.12.31;Vietnam;China;Buttons;MT;401.515;USD;6803842;16945.42
6741;2025.06.30;Germany;India;Buckles;MT;401.216;USD;4508720;11237.64
11908;2024.07.31;Vietnam;Thailand;Buckles;MT;401.103;USD;5153011;12847.1
11311;2025.02.28;Bangladesh;China;Buckles;MT;400.997;USD;3490317;8704.1
1137;2025.04.30;Italy;Pakistan;Cotton;MT;400.508;USD;1656470;4135.92
1466;2025.05.31;Italy;China;Cotton;MT;400.19;USD;3837303;9588.7
9024;2024.10.31;India;India;Buckles;MT;399.99;USD;1046349;2615.94
928;2025.03.31;United States;South Korea;Cotton;MT;398.432;USD;1348926;3385.59
7355;2024.07.31;Italy;India;Polyester;MT;398.183;USD;835156;2097.42
630;2025.02.28;United States;India;Denim;MT;397.841;USD;1890183;4751.1
3460;2024.11.30;Italy;China;Cotton;MT;397.64;USD;3984003;10019.12
9369;2024.11.30;Germany;Indonesia;Polyester;MT;397.39;USD;691613;1740.39
7158;2024.07.31;China;South Korea;Polyester;MT;396.816;USD;3220380;8115.55
8326;2024.09.30;Germany;South Korea;Nylon;MT;396.051;USD;1807576;4564
10417;2025.02.28;Bangladesh;Thailand;Denim;MT;395.868;USD;3093946;7815.6
678;2025.03.31;China;China;Denim;MT;395.684;USD;2030734;5132.21
11883;2024.07.31;Bangladesh;Indonesia;Zippers;MT;395.194;USD;2738462;6929.41
2160;2024.07.31;Japan;Pakistan;Cotton;MT;395.003;USD;1561556;3953.28
9667;2024.11.30;United States;Japan;Nylon;MT;394.401;USD;1590905;4033.72
1676;2025.06.30;China;Pakistan;Denim;MT;394.398;USD;1603867;4066.62
2796;2024.09.30;Japan;India;Cotton;MT;394.253;USD;2384187;6047.35
4485;2025.02.28;China;Vietnam;Buckles;MT;393.919;USD;2351948;5970.64
2930;2024.09.30;United States;India;Denim;MT;393.883;USD;2808309;7129.81
1938;2025.06.30;United States;India;Cotton;MT;393.78;USD;3788251;9620.22
5718;2025.04.30;Germany;Pakistan;Polyester;MT;393.428;USD;1479045;3759.38
6218;2025.05.31;Germany;Indonesia;Polyester;MT;393.257;USD;751815;1911.77
9496;2024.11.30;Japan;Vietnam;Polyester;MT;393.031;USD;398849;1014.8
10097;2024.12.31;India;Bangladesh;Polyester;MT;392.242;USD;373723;952.79
9049;2024.10.31;India;Bangladesh;Polyester;MT;392.195;USD;384508;980.4
11536;2025.04.30;Vietnam;Japan;Polyester;MT;392.176;USD;3088477;7875.23
3665;2024.12.31;China;Pakistan;Denim;MT;391.957;USD;1443297;3682.28
6777;2025.06.30;Germany;Pakistan;Polyester;MT;391.851;USD;1498802;3824.93
3678;2024.12.31;China;Vietnam;Linen;MT;391.812;USD;2336764;5963.99
8834;2024.10.31;Germany;India;Buckles;MT;391.655;USD;5491128;14020.32
2643;2024.09.30;China;China;Cotton;MT;390.518;USD;1753603;4490.45
8304;2024.09.30;Germany;India;Buckles;MT;390.349;USD;5495660;14078.84
9299;2024.11.30;France;Japan;Polyester;MT;389.899;USD;2710501;6951.8
11447;2025.03.31;Vietnam;Japan;Polyester;MT;389.6;USD;1664152;4271.44
10007;2024.12.31;Japan;Vietnam;Nylon;MT;389.385;USD;1472761;3782.27
2482;2024.08.31;Japan;China;Cotton;MT;389.204;USD;3066010;7877.64
7585;2024.07.31;United States;Japan;Polyester;MT;387.905;USD;2723186;7020.24
10332;2025.01.31;Bangladesh;India;Denim;MT;386.619;USD;3266295;8448.36
8512;2024.09.30;India;Indonesia;Nylon;MT;386.115;USD;3507330;9083.64
8183;2024.09.30;China;China;Nylon;MT;386.107;USD;2138872;5539.58
9214;2024.11.30;China;China;Buckles;MT;384.899;USD;13955374;36257.24
2245;2024.07.31;United States;South Korea;Cotton;MT;384.767;USD;1355271;3522.32
2980;2024.10.31;China;China;Denim;MT;384.445;USD;1803878;4692.16
5029;2025.03.31;China;Vietnam;Nylon;MT;383.797;USD;4121948;10739.92
10142;2024.12.31;United Kingdom;Vietnam;Buckles;MT;383.738;USD;2529428;6591.55
7384;2024.07.31;Japan;South Korea;Nylon;MT;383.534;USD;3196549;8334.46
11312;2025.02.28;Vietnam;China;Buckles;MT;383.514;USD;4968590;12955.43
10004;2024.12.31;Japan;South Korea;Nylon;MT;383.508;USD;3152849;8221.08
2307;2024.08.31;China;India;Cotton;MT;383.244;USD;748092;1952
10654;2025.06.30;Vietnam;China;Cotton;MT;382.485;USD;881209;2303.9
3296;2024.11.30;China;China;Cotton;MT;381.985;USD;1828785;4787.58
4932;2025.02.28;United Kingdom;China;Polyester;MT;381.691;USD;526346;1378.98
4747;2025.02.28;Japan;South Korea;Nylon;MT;381.283;USD;3463531;9083.89
7603;2024.07.31;United Kingdom;China;Buckles;MT;380.871;USD;2526393;6633.2
6858;2025.06.30;Japan;South Korea;Nylon;MT;380.818;USD;3156828;8289.6
303;2025.01.31;United States;India;Denim;MT;380.079;USD;2259135;5943.86
11984;2024.08.31;Bangladesh;Indonesia;Zippers;MT;379.826;USD;2633737;6934.06
3457;2024.11.30;Japan;India;Cotton;MT;378.874;USD;2245531;5926.85
5797;2025.04.30;Italy;India;Nylon;MT;378.19;USD;1192868;3154.15
6106;2025.05.31;China;South Korea;Polyester;MT;378.101;USD;2743639;7256.37
3805;2024.12.31;Japan;China;Cotton;MT;378.024;USD;3046881;8060.02
12300;2024.11.30;Bangladesh;Indonesia;Zippers;MT;376.77;USD;2496409;6625.82
1144;2025.04.30;Japan;India;Cotton;MT;376.26;USD;2242854;5960.91
12330;2024.11.30;Bangladesh;Thailand;Nylon;MT;375.49;USD;4982678;13269.8
8159;2024.09.30;China;China;Buckles;MT;374.388;USD;14016933;37439.59
5230;2025.03.31;Japan;Indonesia;Buckles;MT;374.237;USD;2748449;7344.14
12044;2024.09.30;Vietnam;China;Buttons;MT;374.087;USD;6439396;17213.63
11950;2024.08.31;Vietnam;Japan;Polyester;MT;374.059;USD;2933489;7842.32
9365;2024.11.30;Germany;Vietnam;Buckles;MT;373.625;USD;9602474;25700.83
11806;2025.06.30;Vietnam;Thailand;Buckles;MT;372.801;USD;4867066;13055.4
8493;2024.09.30;India;India;Buckles;MT;372.223;USD;906659;2435.8
11834;2024.07.31;Bangladesh;China;Buckles;MT;372.089;USD;3179615;8545.31
5993;2025.04.30;United States;Japan;Nylon;MT;371.372;USD;1768732;4762.7
767;2025.03.31;Germany;Pakistan;Cotton;MT;369.845;USD;1451537;3924.72
5225;2025.03.31;Italy;Vietnam;Buckles;MT;369.72;USD;1356893;3670.06
6330;2025.05.31;Japan;South Korea;Nylon;MT;369.246;USD;3212235;8699.44
10741;2024.07.31;Vietnam;China;Linen;MT;369.081;USD;7226004;19578.37
9821;2024.12.31;France;Japan;Polyester;MT;368.753;USD;2562229;6948.36
8708;2024.10.31;China;China;Nylon;MT;367.978;USD;2253440;6123.84
1800;2025.06.30;Italy;China;Cotton;MT;367.715;USD;2840697;7725.27
8426;2024.09.30;Japan;Vietnam;Nylon;MT;366.829;USD;1357171;3699.74
2976;2024.10.31;China;Pakistan;Cotton;MT;366.636;USD;1523081;4154.2
2814;2024.09.30;Italy;China;Denim;MT;366.481;USD;2042719;5573.87
3061;2024.10.31;Germany;Pakistan;Cotton;MT;366.169;USD;1265069;3454.88
6286;2025.05.31;Italy;Vietnam;Buckles;MT;365.944;USD;1444556;3947.48
7669;2024.08.31;China;Vietnam;Nylon;MT;365.808;USD;3189573;8719.25
8767;2024.10.31;France;Japan;Polyester;MT;365.554;USD;2893658;7915.82
11103;2024.11.30;Bangladesh;India;Denim;MT;365.424;USD;4404289;12052.54
5109;2025.03.31;France;India;Polyester;MT;365.367;USD;471996;1291.84
12118;2024.09.30;Vietnam;Thailand;Buckles;MT;364.863;USD;4865093;13334.03
5150;2025.03.31;Germany;India;Buckles;MT;364.332;USD;4083257;11207.52
8098;2024.08.31;United States;Thailand;Nylon;MT;364.215;USD;944678;2593.74
4228;2025.01.31;Japan;South Korea;Nylon;MT;363.86;USD;3102865;8527.64
4875;2025.02.28;United Kingdom;India;Buckles;MT;362.248;USD;2078685;5738.29
11731;2025.06.30;Bangladesh;China;Buckles;MT;362.006;USD;3121459;8622.67
5279;2025.03.31;Italy;India;Polyester;MT;361.786;USD;469444;1297.57
11168;2024.12.31;Vietnam;Pakistan;Denim;MT;361.176;USD;2159486;5979.04
7294;2024.07.31;Germany;Indonesia;Polyester;MT;361.03;USD;445960;1235.24
183;2025.01.31;Japan;Pakistan;Cotton;MT;361.027;USD;1244047;3445.86
8750;2024.10.31;China;Japan;Zippers;MT;360.201;USD;7069514;19626.58
6635;2025.06.30;China;South Korea;Polyester;MT;360.066;USD;2676763;7434.09
4627;2025.02.28;Germany;Indonesia;Polyester;MT;359.657;USD;704609;1959.11
820;2025.03.31;Japan;India;Cotton;MT;359.546;USD;2102475;5847.58
11837;2024.07.31;Vietnam;China;Buttons;MT;358.719;USD;5824449;16236.8
4315;2025.01.31;India;Indonesia;Nylon;MT;358.321;USD;3143385;8772.54
10350;2025.02.28;Vietnam;China;Cotton;MT;358.315;USD;752244;2099.39
5270;2025.03.31;Japan;South Korea;Nylon;MT;358.294;USD;3327356;9286.66
9224;2024.11.30;China;Indonesia;Polyester;MT;358.214;USD;756223;2111.09
7141;2024.07.31;China;China;Nylon;MT;358.087;USD;2632981;7352.91
8986;2024.10.31;Italy;China;Buckles;MT;357.306;USD;9452673;26455.4
3792;2024.12.31;Italy;Pakistan;Cotton;MT;356.989;USD;1380693;3867.61
9680;2024.11.30;United Kingdom;Thailand;Polyester;MT;356.92;USD;397750;1114.4
5556;2025.04.30;China;Vietnam;Nylon;MT;356.361;USD;3696162;10371.96
829;2025.03.31;Japan;China;Cotton;MT;356.137;USD;2612596;7335.93
2963;2024.10.31;China;China;Cotton;MT;355.971;USD;1450546;4074.9
10849;2024.08.31;Bangladesh;Pakistan;Cotton;MT;355.249;USD;2337452;6579.76
11935;2024.08.31;Bangladesh;China;Buckles;MT;355.144;USD;3808248;10723.11
7570;2024.07.31;United States;Japan;Nylon;MT;355.11;USD;1859290;5235.81
6594;2025.06.30;China;China;Buckles;MT;354.992;USD;13473363;37953.99
11090;2024.11.30;Vietnam;Pakistan;Denim;MT;353.935;USD;2072070;5854.38
32;2025.01.31;China;Pakistan;Denim;MT;353.695;USD;1192666;3372.02
8241;2024.09.30;France;Japan;Polyester;MT;353.599;USD;2775602;7849.57
12105;2024.09.30;Bangladesh;India;Nylon;MT;353.472;USD;5707877;16148.03
9892;2024.12.31;Germany;South Korea;Polyester;MT;353.406;USD;1479264;4185.74
6623;2025.06.30;China;Vietnam;Nylon;MT;353.071;USD;2579574;7306.11
11947;2024.08.31;Bangladesh;Indonesia;Polyester;MT;352.382;USD;622690;1767.09
11499;2025.03.31;Bangladesh;Thailand;Nylon;MT;352.306;USD;3804645;10799.26
8564;2024.09.30;United Kingdom;Vietnam;Buckles;MT;352.003;USD;2394345;6802.06
3181;2024.10.31;India;China;Cotton;MT;351.51;USD;4450676;12661.59
2021;2024.07.31;China;Vietnam;Denim;MT;351.133;USD;2209990;6293.88
9768;2024.12.31;China;Vietnam;Nylon;MT;350.909;USD;2624342;7478.7
9960;2024.12.31;Italy;Vietnam;Buckles;MT;350.634;USD;1629666;4647.77
5424;2025.03.31;United States;Japan;Polyester;MT;350.315;USD;4597785;13124.72
115;2025.01.31;Germany;Pakistan;Cotton;MT;350.238;USD;1216345;3472.91
10772;2024.07.31;Vietnam;Pakistan;Cotton;MT;350.217;USD;1148817;3280.3
6174;2025.05.31;France;India;Polyester;MT;350.035;USD;407834;1165.12
5981;2025.04.30;United States;Vietnam;Nylon;MT;349.659;USD;1233658;3528.17
4541;2025.02.28;China;Japan;Zippers;MT;349.653;USD;7020375;20078.12
